date,weather,temp,humidity,precip_one_hour
2022-11-27T00:53:00Z,Fair,42,82,NA
2022-11-27T01:53:00Z,Fair,42,82,NA
2022-11-27T02:53:00Z,Overcast,45,77,NA
2022-11-27T03:53:00Z,Overcast,46,71,NA
2022-11-27T04:53:00Z,Overcast,47,66,NA
2022-11-27T05:53:00Z,Light Rain,46,77,NA
2022-11-27T06:53:00Z,Light Rain Fog/Mist,46,89,0.01
2022-11-27T07:53:00Z,Heavy Rain Fog/Mist,48,96,0.21
2022-11-27T08:53:00Z,Light Rain Fog/Mist,49,97,0.4
2022-11-27T09:53:00Z,Fog/Mist,49,97,0.02
2022-11-27T10:53:00Z,Overcast,49,97,0.05
2022-11-27T11:53:00Z,Light Rain Fog/Mist,48,93,0.04
2022-11-27T12:53:00Z,Light Rain,47,93,0.08
2022-11-27T13:53:00Z,Light Rain,46,93,0.22
2022-11-27T14:53:00Z,Light Rain Fog/Mist,44,93,0.01
2022-11-27T15:53:00Z,Light Rain Fog/Mist,44,93,0.05
2022-11-27T16:53:00Z,Light Rain Fog/Mist,43,97,0.02
2022-11-27T17:53:00Z,Light Rain Fog/Mist,43,97,0.02
2022-11-27T18:53:00Z,Overcast and Breezy,44,89,0.02
2022-11-27T19:53:00Z,Overcast,45,86,NA
2022-11-27T20:53:00Z,Mostly Cloudy with Haze,46,79,NA
2022-11-27T21:53:00Z,A Few Clouds,45,80,NA
2022-11-27T22:53:00Z,Overcast,44,83,NA
2022-11-27T23:53:00Z,Overcast,43,86,NA
2022-11-28T00:53:00Z,Overcast,43,82,NA
2022-11-28T01:53:00Z,Light Rain,42,85,NA
2022-11-28T02:53:00Z,Overcast,41,86,NA
2022-11-28T03:53:00Z,Overcast,41,86,NA
2022-11-28T04:53:00Z,Mostly Cloudy,40,89,NA
2022-11-28T05:53:00Z,Overcast,40,89,NA
2022-11-28T06:53:00Z,Overcast,39,93,NA
2022-11-28T07:53:00Z,Overcast,39,93,NA
2022-11-28T08:53:00Z,Overcast,40,89,NA
2022-11-28T09:53:00Z,Overcast,39,93,NA
2022-11-28T10:53:00Z,Overcast,39,96,NA
2022-11-28T11:53:00Z,Overcast,39,96,NA
2022-11-28T12:53:00Z,Overcast,40,93,NA
2022-11-28T13:53:00Z,Overcast,40,93,NA
2022-11-28T14:53:00Z,Overcast,42,82,NA
2022-11-28T15:53:00Z,Overcast,43,82,NA
2022-11-28T16:53:00Z,Overcast,44,85,NA
2022-11-28T17:53:00Z,Overcast,45,83,NA
2022-11-28T18:53:00Z,Overcast,45,83,NA
2022-11-28T19:53:00Z,Overcast,44,83,NA
2022-11-28T20:53:00Z,Overcast,44,79,NA
2022-11-28T21:53:00Z,Overcast,44,79,NA
2022-11-28T22:53:00Z,Overcast,43,86,NA
2022-11-28T23:53:00Z,Overcast,43,86,NA
2022-11-29T00:53:00Z,Overcast,43,89,NA
2022-11-29T01:53:00Z,Mostly Cloudy,42,89,NA
2022-11-29T02:53:00Z,Partly Cloudy,41,89,NA
2022-11-29T03:53:00Z,Fair,40,93,NA
2022-11-29T04:53:00Z,Fair,40,93,NA
2022-11-29T05:53:00Z,Fog/Mist,40,93,NA
2022-11-29T06:53:00Z,Fog/Mist,36,97,NA
2022-11-29T07:53:00Z,Fog/Mist,37,96,NA
2022-11-29T08:53:00Z,Fog/Mist,38,97,NA
2022-11-29T09:53:00Z,Fog/Mist,39,96,NA
2022-11-29T10:53:00Z,Fog/Mist,39,96,NA
2022-11-29T11:52:00Z,Fog/Mist,41,93,NA
2022-11-29T12:53:00Z,Fog/Mist,41,93,NA
2022-11-29T13:53:00Z,Fog/Mist,43,93,NA
2022-11-29T14:53:00Z,Fair and Breezy,47,90,NA
2022-11-29T15:53:00Z,Fair and Breezy,50,86,NA
2022-11-29T16:53:00Z,Fair and Windy,54,80,NA
2022-11-29T17:53:00Z,Fair and Windy,57,74,NA
2022-11-29T18:53:00Z,Overcast and Breezy,58,75,NA
2022-11-29T19:53:00Z,Overcast and Breezy,60,72,NA
2022-11-29T20:53:00Z,Overcast and Breezy,58,84,NA
2022-11-29T21:53:00Z,Light Rain and Breezy,57,90,NA
2022-11-29T22:53:00Z,Overcast,57,90,NA
2022-11-29T23:53:00Z,Fair and Breezy,57,90,NA
2022-11-30T00:53:00Z,Overcast,57,93,NA
2022-11-30T01:53:00Z,Light Rain,58,90,0.01
2022-11-30T02:53:00Z,Overcast and Windy,48,80,0.05
2022-11-30T03:51:00Z,Overcast,42,89,NA
2022-11-30T04:53:00Z,Overcast and Windy,36,86,NA
2022-11-30T05:53:00Z,Overcast and Breezy,34,82,NA
2022-11-30T06:53:00Z,Mostly Cloudy and Windy,31,76,NA
2022-11-30T07:53:00Z,Mostly Cloudy and Windy,29,75,NA
2022-11-30T08:53:00Z,A Few Clouds and Breezy,27,75,NA
2022-11-30T09:53:00Z,Overcast and Breezy,27,72,NA
2022-11-30T10:53:00Z,Mostly Cloudy and Windy,26,71,NA
2022-11-30T11:53:00Z,Fair and Breezy,25,72,NA
2022-11-30T12:53:00Z,Fair and Breezy,24,75,NA
2022-11-30T13:53:00Z,Fair,26,69,NA
2022-11-30T14:53:00Z,Fair and Windy,27,66,NA
2022-11-30T15:53:00Z,A Few Clouds and Breezy,29,61,NA
2022-11-30T16:53:00Z,A Few Clouds and Breezy,30,61,NA
2022-11-30T17:53:00Z,A Few Clouds and Windy,31,59,NA
2022-11-30T18:53:00Z,A Few Clouds and Breezy,31,56,NA
2022-11-30T19:53:00Z,Mostly Cloudy and Breezy,31,56,NA
2022-11-30T20:53:00Z,A Few Clouds and Breezy,31,54,NA
2022-11-30T21:53:00Z,Fair and Breezy,30,56,NA
2022-11-30T22:53:00Z,Fair,29,61,NA
2022-11-30T23:53:00Z,Fair,28,63,NA
2022-12-01T00:53:00Z,Fair,26,71,NA
2022-12-01T01:53:00Z,Fair,24,75,NA
2022-12-01T02:53:00Z,Fair,23,78,NA
2022-12-01T03:53:00Z,Fair,23,78,NA
2022-12-01T04:53:00Z,Fair,24,68,NA
2022-12-01T05:53:00Z,Fair,22,75,NA
2022-12-01T06:53:00Z,Fair,20,78,NA
2022-12-01T07:53:00Z,Fair,19,81,NA
2022-12-01T08:53:00Z,Fair,17,84,NA
2022-12-01T09:53:00Z,Fair,17,84,NA
2022-12-01T10:53:00Z,Fair,17,80,NA
2022-12-01T11:53:00Z,Fair,16,84,NA
2022-12-01T12:53:00Z,Fair,14,88,NA
2022-12-01T13:53:00Z,Fair,20,78,NA
2022-12-01T14:53:00Z,Fair,23,72,NA
2022-12-01T15:53:00Z,Fair,25,69,NA
2022-12-01T16:53:00Z,Fair,27,63,NA
2022-12-01T17:53:00Z,Fair,30,58,NA
2022-12-01T18:53:00Z,Fair,34,54,NA
2022-12-01T19:53:00Z,Fair,35,52,NA
2022-12-01T20:53:00Z,Fair,36,55,NA
2022-12-01T21:53:00Z,Partly Cloudy,33,61,NA
2022-12-01T22:53:00Z,Fair,32,64,NA
2022-12-01T23:53:00Z,A Few Clouds,30,75,NA
2022-12-02T00:53:00Z,Mostly Cloudy,31,72,NA
2022-12-02T01:53:00Z,Mostly Cloudy,31,72,NA
2022-12-02T02:53:00Z,Overcast,34,64,NA
2022-12-02T03:53:00Z,Overcast,34,61,NA
2022-12-02T04:53:00Z,Overcast,35,61,NA
2022-12-02T05:53:00Z,Overcast,36,57,NA
2022-12-02T06:53:00Z,Overcast,36,59,NA
2022-12-02T07:53:00Z,Overcast,37,59,NA
2022-12-02T08:53:00Z,Overcast,37,59,NA
2022-12-02T09:53:00Z,Overcast,37,59,NA
2022-12-02T10:53:00Z,Overcast,37,62,NA
2022-12-02T11:53:00Z,Overcast,38,60,NA
2022-12-02T12:53:00Z,Overcast,37,73,NA
2022-12-02T13:53:00Z,Overcast,38,70,NA
2022-12-02T14:53:00Z,Overcast and Breezy,40,65,NA
2022-12-02T15:53:00Z,Overcast and Windy,44,58,NA
2022-12-02T16:53:00Z,Overcast and Windy,49,52,NA
2022-12-02T17:53:00Z,Overcast and Windy,50,50,NA
2022-12-02T18:53:00Z,Overcast and Breezy,51,50,NA
2022-12-02T19:53:00Z,Overcast and Windy,52,50,NA
2022-12-02T20:53:00Z,A Few Clouds and Windy,53,48,NA
2022-12-02T21:53:00Z,Mostly Cloudy and Windy,51,54,NA
2022-12-02T22:53:00Z,Overcast and Windy,50,68,NA
2022-12-02T23:53:00Z,Overcast and Windy,49,71,NA
2022-12-03T00:53:00Z,Overcast and Windy,50,71,NA
2022-12-03T01:53:00Z,Overcast and Windy,50,80,NA
2022-12-03T02:53:00Z,Overcast and Windy,50,83,NA
2022-12-03T03:53:00Z,Overcast and Breezy,51,83,NA
2022-12-03T04:53:00Z,Overcast and Windy,52,83,NA
2022-12-03T05:53:00Z,Overcast and Windy,52,86,NA
2022-12-03T06:53:00Z,Overcast,53,86,NA
2022-12-03T07:53:00Z,Light Rain,53,89,NA
2022-12-03T08:53:00Z,Overcast and Breezy,43,74,0.01
2022-12-03T09:53:00Z,Mostly Cloudy and Breezy,35,72,NA
2022-12-03T10:53:00Z,Fair,30,75,NA
2022-12-03T11:53:00Z,Fair and Breezy,28,69,NA
2022-12-03T12:53:00Z,Fair,25,75,NA
2022-12-03T13:53:00Z,Fair and Breezy,25,66,NA
2022-12-03T14:53:00Z,Fair and Breezy,26,63,NA
2022-12-03T15:53:00Z,Fair and Breezy,28,63,NA
2022-12-03T16:53:00Z,Fair,29,58,NA
2022-12-03T17:53:00Z,Fair,32,54,NA
2022-12-03T18:53:00Z,Fair,33,49,NA
2022-12-03T19:53:00Z,Fair,34,50,NA
2022-12-03T20:53:00Z,Fair,34,46,NA
2022-12-03T21:53:00Z,Fair,32,52,NA
2022-12-03T22:53:00Z,Fair,27,63,NA
2022-12-03T23:53:00Z,Fair,24,71,NA
2022-12-04T00:53:00Z,Fair,21,78,NA
2022-12-04T01:53:00Z,Fair,21,81,NA
2022-12-04T02:53:00Z,Fair,21,78,NA
2022-12-04T03:53:00Z,Fair,21,78,NA
2022-12-04T04:53:00Z,Fair,19,81,NA
2022-12-04T05:53:00Z,Fair,15,88,NA
2022-12-04T06:53:00Z,Fair,20,81,NA
2022-12-04T07:53:00Z,Fair,18,81,NA
2022-12-04T08:53:00Z,Fair,18,84,NA
2022-12-04T09:53:00Z,Fair,16,88,NA
2022-12-04T10:53:00Z,Fair,15,88,NA
2022-12-04T11:53:00Z,Fair,18,84,NA
2022-12-04T12:53:00Z,Fair,15,88,NA
2022-12-04T13:53:00Z,Fair,20,85,NA
2022-12-04T14:53:00Z,Fair,27,72,NA
2022-12-04T15:53:00Z,Fair,31,61,NA
2022-12-04T16:53:00Z,Fair,35,52,NA
2022-12-04T17:53:00Z,Fair,37,48,NA
2022-12-04T18:53:00Z,Fair,39,41,NA
2022-12-04T19:53:00Z,Fair,39,43,NA
2022-12-04T20:53:00Z,Fair,39,45,NA
2022-12-04T21:53:00Z,Fair,37,50,NA
2022-12-04T22:53:00Z,Fair,28,69,NA
2022-12-04T23:53:00Z,Fair,29,69,NA
2022-12-05T00:53:00Z,Fair,29,69,NA
2022-12-05T01:53:00Z,Fair,27,75,NA
2022-12-05T02:53:00Z,Fair,25,81,NA
2022-12-05T03:53:00Z,Fair,26,78,NA
2022-12-05T04:53:00Z,Fair,24,84,NA
2022-12-05T05:53:00Z,Fair,25,81,NA
2022-12-05T06:53:00Z,Fair,25,81,NA
2022-12-05T07:53:00Z,Fair,27,78,NA
2022-12-05T08:53:00Z,Fair,24,84,NA
2022-12-05T09:53:00Z,Fair,25,85,NA
2022-12-05T10:53:00Z,Fair,25,85,NA
2022-12-05T11:53:00Z,Overcast,29,82,NA
2022-12-05T12:53:00Z,Overcast,32,79,NA
2022-12-05T13:53:00Z,Overcast,34,79,NA
2022-12-05T14:53:00Z,Overcast,36,73,NA
2022-12-05T15:53:00Z,Overcast,38,65,NA
2022-12-05T16:53:00Z,Overcast,40,63,NA
2022-12-05T17:53:00Z,Overcast,42,58,NA
2022-12-05T18:53:00Z,Overcast,42,62,NA
2022-12-05T19:53:00Z,Overcast,42,65,NA
2022-12-05T20:53:00Z,Overcast,43,63,NA
2022-12-05T21:53:00Z,Overcast,43,63,NA
2022-12-05T22:53:00Z,Overcast,42,65,NA
2022-12-05T23:53:00Z,Overcast,41,67,NA
2022-12-06T00:53:00Z,Overcast,41,76,NA
2022-12-06T01:53:00Z,Fog/Mist,40,97,NA
2022-12-06T02:53:00Z,Fog/Mist,40,93,NA
2022-12-06T03:53:00Z,Fog/Mist,40,97,NA
2022-12-06T04:53:00Z,Fog,40,97,NA
2022-12-06T05:53:00Z,Fog,39,96,NA
2022-12-06T06:53:00Z,Fog,39,96,NA
2022-12-06T07:53:00Z,Fog,40,97,NA
2022-12-06T08:53:00Z,Fog,40,97,NA
2022-12-06T09:53:00Z,Fog,40,97,NA
2022-12-06T10:53:00Z,Fog/Mist,39,96,NA
2022-12-06T11:53:00Z,Fog/Mist,39,96,NA
2022-12-06T12:53:00Z,Fog,39,96,NA
2022-12-06T13:53:00Z,Fog,40,97,NA
2022-12-06T14:53:00Z,Fog/Mist,41,100,NA
2022-12-06T15:53:00Z,Fog/Mist,43,93,NA
2022-12-06T16:53:00Z,Fog/Mist,41,96,NA
2022-12-06T17:53:00Z,Fog/Mist,42,92,NA
2022-12-06T18:53:00Z,Fog/Mist,42,92,NA
2022-12-06T19:53:00Z,Fog/Mist,43,93,NA
2022-12-06T20:53:00Z,Fog/Mist,44,89,NA
2022-12-06T21:53:00Z,Fog/Mist,43,93,NA
2022-12-06T22:53:00Z,Overcast,43,89,NA
2022-12-06T23:53:00Z,Overcast,43,89,NA
2022-12-07T00:53:00Z,Overcast,43,93,0.01
2022-12-07T01:53:00Z,Fog/Mist,43,89,NA
2022-12-07T02:53:00Z,Fog/Mist,43,93,NA
2022-12-07T03:53:00Z,Fog/Mist,43,93,NA
2022-12-07T04:53:00Z,Fog/Mist,43,89,NA
2022-12-07T05:53:00Z,Fog/Mist,43,93,NA
2022-12-07T06:53:00Z,Fog/Mist,42,92,NA
2022-12-07T07:53:00Z,Fog/Mist,42,92,NA
2022-12-07T08:53:00Z,Fog/Mist,42,92,NA
2022-12-07T09:53:00Z,Fog/Mist,41,93,NA
2022-12-07T10:53:00Z,Fog/Mist,39,96,NA
2022-12-07T11:53:00Z,Fog/Mist,42,89,NA
2022-12-07T12:53:00Z,Fog/Mist,41,93,NA
2022-12-07T13:53:00Z,Fog/Mist,42,92,NA
2022-12-07T14:53:00Z,Fog/Mist,43,93,NA
2022-12-07T15:53:00Z,Fog/Mist,43,89,NA
2022-12-07T16:53:00Z,Overcast,46,83,NA
2022-12-07T17:53:00Z,Overcast,47,74,NA
2022-12-07T18:53:00Z,A Few Clouds,49,69,NA
2022-12-07T19:53:00Z,Fair,49,71,NA
2022-12-07T20:53:00Z,Fair,49,71,NA
2022-12-07T21:53:00Z,Fair,45,80,NA
2022-12-07T22:53:00Z,Fair,41,86,NA
2022-12-07T23:53:00Z,Fair,40,89,NA
2022-12-08T00:53:00Z,Fog/Mist,39,93,NA
2022-12-08T01:53:00Z,Fog/Mist,40,93,NA
2022-12-08T02:53:00Z,Fog/Mist,39,93,NA
2022-12-08T03:53:00Z,Fog/Mist,37,93,NA
2022-12-08T04:53:00Z,Fog/Mist,37,93,NA
2022-12-08T05:53:00Z,Fog/Mist,37,96,NA
2022-12-08T06:53:00Z,Fog/Mist,37,96,NA
2022-12-08T07:53:00Z,Fog/Mist,39,89,NA
2022-12-08T08:53:00Z,Fog/Mist,39,89,NA
2022-12-08T09:53:00Z,Fog/Mist,39,89,NA
2022-12-08T10:53:00Z,Fog/Mist,40,89,NA
2022-12-08T11:53:00Z,Fog/Mist,40,89,NA
2022-12-08T12:53:00Z,Fog/Mist,40,89,NA
2022-12-08T13:53:00Z,Fog/Mist,40,89,NA
2022-12-08T14:53:00Z,Fog/Mist,40,86,NA
2022-12-08T15:53:00Z,Overcast with Haze,41,82,NA
2022-12-08T16:53:00Z,Overcast with Haze,42,79,NA
2022-12-08T17:53:00Z,Overcast with Haze,43,76,NA
2022-12-08T18:53:00Z,Overcast with Haze,44,76,NA
2022-12-08T19:53:00Z,Overcast with Haze,45,74,NA
2022-12-08T20:53:00Z,Overcast with Haze,45,77,NA
2022-12-08T21:53:00Z,Overcast with Haze,44,76,NA
2022-12-08T22:53:00Z,Overcast,43,80,NA
2022-12-08T23:53:00Z,Overcast with Haze,43,80,NA
2022-12-09T00:53:00Z,Overcast with Haze,43,80,NA
2022-12-09T01:53:00Z,Overcast with Haze,42,82,NA
2022-12-09T02:53:00Z,Overcast with Haze,43,82,NA
2022-12-09T03:53:00Z,Fog/Mist,42,85,NA
2022-12-09T04:53:00Z,Fog/Mist,41,89,NA
2022-12-09T05:53:00Z,Fog/Mist,42,85,NA
2022-12-09T06:53:00Z,Fog/Mist,42,89,NA
2022-12-09T07:53:00Z,Fog/Mist,42,89,NA
2022-12-09T08:53:00Z,Light Rain Fog/Mist,41,93,NA
2022-12-09T09:53:00Z,Light Rain Fog/Mist,42,92,0.03
2022-12-09T10:53:00Z,Light Rain Fog/Mist,42,92,0.03
2022-12-09T11:53:00Z,Light Rain Fog/Mist,42,92,0.02
2022-12-09T12:53:00Z,Light Rain Fog/Mist,42,92,0.16
2022-12-09T13:53:00Z,Fog/Mist,42,96,0.08
2022-12-09T14:53:00Z,Fog/Mist,42,96,NA
2022-12-09T15:53:00Z,Fog/Mist,43,97,NA
2022-12-09T16:53:00Z,Fog/Mist,45,93,NA
2022-12-09T17:53:00Z,Fog/Mist,47,93,NA
2022-12-09T18:53:00Z,Overcast,49,93,NA
2022-12-09T19:53:00Z,Overcast,50,86,NA
2022-12-09T20:53:00Z,Overcast,49,93,NA
2022-12-09T21:53:00Z,Overcast,48,83,NA
2022-12-09T22:53:00Z,Overcast,44,89,NA
2022-12-09T23:53:00Z,Overcast,43,89,NA
2022-12-10T00:53:00Z,Fog/Mist,42,92,NA
2022-12-10T01:53:00Z,Fog/Mist,41,96,NA
2022-12-10T02:53:00Z,Fog/Mist,41,93,NA
2022-12-10T03:53:00Z,Fog,41,96,NA
2022-12-10T04:53:00Z,Fog,41,96,NA
2022-12-10T05:53:00Z,Fog,41,96,NA
2022-12-10T06:53:00Z,Fog,41,96,NA
2022-12-10T07:53:00Z,Fog/Mist,42,96,NA
2022-12-10T08:53:00Z,Fog,42,96,NA
2022-12-10T09:53:00Z,Fog,40,97,NA
2022-12-10T10:53:00Z,Fog,39,96,NA
2022-12-10T11:53:00Z,Fog/Mist,39,96,NA
2022-12-10T12:53:00Z,Fog,39,96,NA
2022-12-10T13:53:00Z,Fog,39,96,NA
2022-12-10T14:53:00Z,Fog,38,100,NA
2022-12-10T15:53:00Z,Fog,39,96,NA
2022-12-10T16:53:00Z,Fog,40,97,NA
2022-12-10T17:53:00Z,Fog,40,97,NA
2022-12-10T18:53:00Z,Fog/Mist,41,96,NA
2022-12-10T19:53:00Z,Fog/Mist,42,92,NA
2022-12-10T20:53:00Z,Fog/Mist,43,89,NA
2022-12-10T21:53:00Z,Light Rain Fog/Mist,43,89,NA
2022-12-10T22:53:00Z,Fog/Mist,42,92,NA
2022-12-10T23:53:00Z,Light Rain Fog/Mist,42,92,0.01
2022-12-11T00:53:00Z,Fog/Mist,42,92,0.03
2022-12-11T01:53:00Z,Fog/Mist,42,92,NA
2022-12-11T02:53:00Z,Fog/Mist,42,92,NA
2022-12-11T03:53:00Z,Fog/Mist,42,92,NA
2022-12-11T04:53:00Z,Fog/Mist,41,96,NA
2022-12-11T05:53:00Z,Overcast,41,89,NA
2022-12-11T06:53:00Z,Overcast,41,89,NA
2022-12-11T07:53:00Z,Overcast,41,89,NA
2022-12-11T08:53:00Z,Overcast,40,89,NA
2022-12-11T09:53:00Z,Overcast,40,83,NA
2022-12-11T10:53:00Z,Overcast,39,86,NA
2022-12-11T11:53:00Z,Overcast,39,86,NA
2022-12-11T12:53:00Z,Overcast,39,86,NA
2022-12-11T13:53:00Z,Overcast,37,89,NA
2022-12-11T14:53:00Z,Overcast,38,83,NA
2022-12-11T15:53:00Z,Overcast,38,79,NA
2022-12-11T16:53:00Z,Overcast,38,76,NA
2022-12-11T17:53:00Z,Overcast,38,76,NA
2022-12-11T18:53:00Z,Overcast,38,79,NA
2022-12-11T19:53:00Z,Overcast,38,79,NA
2022-12-11T20:53:00Z,Overcast,37,79,NA
2022-12-11T21:53:00Z,Overcast,36,82,NA
2022-12-11T22:53:00Z,Overcast,35,82,NA
2022-12-11T23:53:00Z,Overcast,35,82,NA
2022-12-12T00:53:00Z,Overcast,34,85,NA
2022-12-12T01:53:00Z,Overcast,35,82,NA
2022-12-12T02:53:00Z,Overcast,34,85,NA
2022-12-12T03:53:00Z,Overcast,34,85,NA
2022-12-12T04:53:00Z,Overcast,35,82,NA
2022-12-12T05:53:00Z,Overcast,35,82,NA
2022-12-12T06:53:00Z,Overcast,35,82,NA
2022-12-12T07:53:00Z,Overcast,35,85,NA
2022-12-12T08:53:00Z,Overcast,35,85,NA
2022-12-12T09:53:00Z,Overcast,36,82,NA
2022-12-12T10:53:00Z,Overcast,36,82,NA
2022-12-12T11:53:00Z,Overcast,36,82,NA
2022-12-12T12:53:00Z,Overcast,36,82,NA
2022-12-12T13:53:00Z,Overcast,37,79,NA
2022-12-12T14:53:00Z,Overcast,38,76,NA
2022-12-12T15:53:00Z,Overcast,39,73,NA
2022-12-12T16:53:00Z,Overcast,40,70,NA
2022-12-12T17:53:00Z,Overcast,40,73,NA
2022-12-12T18:53:00Z,Overcast,41,70,NA
2022-12-12T19:53:00Z,Overcast,41,70,NA
2022-12-12T20:53:00Z,Overcast,41,70,NA
2022-12-12T21:53:00Z,A Few Clouds,40,73,NA
2022-12-12T22:53:00Z,Fair,35,82,NA
2022-12-12T23:53:00Z,Fair,36,82,NA
2022-12-13T00:53:00Z,Fair,35,82,NA
2022-12-13T01:53:00Z,Fair,35,82,NA
2022-12-13T02:53:00Z,Fair,34,85,NA
2022-12-13T03:53:00Z,Fair,35,82,NA
2022-12-13T04:53:00Z,Fair,34,85,NA
2022-12-13T05:53:00Z,Fair,34,82,NA
2022-12-13T06:53:00Z,Fair,33,85,NA
2022-12-13T07:53:00Z,Fair,32,85,NA
2022-12-13T08:53:00Z,Fair,31,85,NA
2022-12-13T09:53:00Z,Fair,31,85,NA
2022-12-13T10:53:00Z,Fair,31,85,NA
2022-12-13T11:53:00Z,Fair,31,85,NA
2022-12-13T12:53:00Z,Fair,31,85,NA
2022-12-13T13:53:00Z,Fair,32,82,NA
2022-12-13T14:53:00Z,Fair,33,82,NA
2022-12-13T15:53:00Z,Fair,34,85,NA
2022-12-13T16:53:00Z,Fair,36,82,NA
2022-12-13T17:53:00Z,Fair,37,82,NA
2022-12-13T18:53:00Z,Mostly Cloudy,40,73,NA
2022-12-13T19:53:00Z,Mostly Cloudy and Breezy,41,73,NA
2022-12-13T20:53:00Z,Mostly Cloudy,42,73,NA
2022-12-13T21:53:00Z,Overcast,41,76,NA
2022-12-13T22:53:00Z,Mostly Cloudy,41,76,NA
2022-12-13T23:53:00Z,Overcast and Breezy,41,76,NA
2022-12-14T00:53:00Z,Overcast,41,76,NA
2022-12-14T01:53:00Z,Overcast,41,76,NA
2022-12-14T02:53:00Z,Light Rain,41,82,NA
2022-12-14T03:53:00Z,Light Rain,40,89,0.11
2022-12-14T04:53:00Z,Overcast,41,86,0.02
2022-12-14T05:53:00Z,Light Rain and Breezy,41,86,0.01
2022-12-14T06:53:00Z,Light Rain,42,85,0.01
2022-12-14T07:53:00Z,Light Rain and Breezy,42,89,0.01
2022-12-14T08:53:00Z,Light Rain,43,89,NA
2022-12-14T09:53:00Z,Light Rain,44,93,0.07
2022-12-14T10:53:00Z,Overcast,45,93,0.02
2022-12-14T11:53:00Z,Light Rain Fog/Mist,45,97,NA
2022-12-14T12:53:00Z,Fog/Mist,46,96,0.01
2022-12-14T13:53:00Z,Fog/Mist,48,93,NA
2022-12-14T14:53:00Z,Fog/Mist,49,97,NA
2022-12-14T15:53:00Z,Fog/Mist and Breezy,50,96,NA
2022-12-14T16:53:00Z,Overcast,51,92,NA
2022-12-14T17:53:00Z,Fog/Mist,52,93,NA
2022-12-14T18:53:00Z,Light Rain Fog/Mist,52,97,NA
2022-12-14T19:53:00Z,Light Rain Fog/Mist,52,97,0.02
2022-12-14T20:53:00Z,Light Rain Fog/Mist,52,97,NA
2022-12-14T21:53:00Z,Light Rain Fog/Mist,51,96,0.12
2022-12-14T22:53:00Z,Light Rain Fog/Mist,50,96,0.15
2022-12-14T23:53:00Z,Heavy Rain Fog/Mist,49,97,0.27
2022-12-15T00:53:00Z,Heavy Rain Fog/Mist,49,97,0.29
2022-12-15T01:53:00Z,Light Rain Fog/Mist,49,97,0.16
2022-12-15T02:53:00Z,Rain Fog/Mist,49,93,0.09
2022-12-15T03:53:00Z,Rain Fog/Mist,48,96,0.15
2022-12-15T04:53:00Z,Light Rain and Windy,41,93,0.07
2022-12-15T05:53:00Z,Light Rain and Breezy,38,93,0.04
2022-12-15T06:53:00Z,Overcast,38,93,0.01
2022-12-15T07:53:00Z,Overcast,38,89,NA
2022-12-15T08:53:00Z,Overcast,37,86,NA
2022-12-15T09:53:00Z,Overcast,35,89,NA
2022-12-15T10:53:00Z,Overcast,35,85,NA
2022-12-15T11:53:00Z,Overcast,34,85,NA
2022-12-15T12:53:00Z,Overcast,34,89,NA
2022-12-15T13:53:00Z,Overcast,35,82,NA
2022-12-15T14:53:00Z,Overcast,36,79,NA
2022-12-15T15:53:00Z,Overcast,36,79,NA
2022-12-15T16:53:00Z,Overcast,37,76,NA
2022-12-15T17:53:00Z,Overcast,37,76,NA
2022-12-15T18:53:00Z,Overcast,37,76,NA
2022-12-15T19:53:00Z,Overcast,36,79,NA
2022-12-15T20:53:00Z,Overcast,36,82,NA
2022-12-15T21:53:00Z,Light Snow,36,82,NA
2022-12-15T22:53:00Z,Light Snow,34,82,0.01
2022-12-15T23:53:00Z,Light Snow,33,82,NA
2022-12-16T00:53:00Z,Overcast,34,79,NA
2022-12-16T01:53:00Z,Overcast,34,79,NA
2022-12-16T02:53:00Z,Overcast and Breezy,33,78,NA
2022-12-16T03:53:00Z,Overcast,33,78,NA
2022-12-16T04:53:00Z,Overcast,33,75,NA
2022-12-16T05:53:00Z,Overcast,33,75,NA
2022-12-16T06:53:00Z,Overcast,33,78,NA
2022-12-16T07:53:00Z,Overcast,33,78,NA
2022-12-16T08:53:00Z,Overcast,33,78,NA
2022-12-16T09:53:00Z,Overcast,33,78,NA
2022-12-16T10:53:00Z,Overcast,33,82,NA
2022-12-16T11:53:00Z,Overcast,33,78,NA
2022-12-16T12:53:00Z,Overcast,33,78,NA
2022-12-16T13:53:00Z,Overcast,33,78,NA
2022-12-16T14:53:00Z,Overcast,32,82,NA
2022-12-16T15:53:00Z,Light Snow,31,82,NA
2022-12-16T16:53:00Z,Light Snow and Breezy,30,79,NA
2022-12-16T17:53:00Z,Overcast and Breezy,31,69,NA
2022-12-16T18:53:00Z,Overcast and Breezy,31,69,NA
2022-12-16T19:53:00Z,Overcast and Breezy,31,69,NA
2022-12-16T20:53:00Z,Overcast and Breezy,31,69,NA
2022-12-16T21:53:00Z,Overcast,30,69,NA
2022-12-16T22:53:00Z,Overcast,30,69,NA
2022-12-16T23:53:00Z,Overcast,29,72,NA
2022-12-17T00:53:00Z,Overcast,29,72,NA
2022-12-17T01:53:00Z,Overcast,29,69,NA
2022-12-17T02:53:00Z,Overcast and Breezy,29,69,NA
2022-12-17T03:53:00Z,Overcast,29,66,NA
2022-12-17T04:53:00Z,Overcast,29,69,NA
2022-12-17T05:53:00Z,Overcast,28,69,NA
